Id,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,EnclosedPorch,ExterCond,ExterQual,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,SalePrice,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,total_sf,Conditi_Artery,Conditi_Feedr,Conditi_Norm,Conditi_PosA,Conditi_PosN,Conditi_RRAe,Conditi_RRAn,Conditi_RRNe,Exterior_AsbShng,Exterior_AsphShn,Exterior_Brk Cmn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_CmentBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Other,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_Wd Shng,BsmtFinTy_ALQ,BsmtFinTy_BLQ,BsmtFinTy_GLQ,BsmtFinTy_LwQ,BsmtFinTy_Rec,Alley_0,Alley_1,Alley_0,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtExposure_1,BsmtExposure_2,BsmtExposure_3,BsmtExposure_4,BsmtExposure_0,CentralAir_N,CentralAir_Y,Electrical_AsbShng,Electrical_AsphShn,Electrical_Brk Cmn,Electrical_BrkFace,Electrical_CBlock,Electrical_CmentBd,Electrical_HdBoard,Electrical_ImStucc,Electrical_MetalSd,Electrical_Other,Electrical_Plywood,Electrical_Stone,Electrical_Stucco,Electrical_VinylSd,Electrical_Wd Sdng,Electrical_Wd Shng,Fence_1,Fence_2,Fence_3,Fence_4,Fence_0,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageFinish_1,GarageFinish_2,GarageFinish_3,GarageFinish_0,GarageType_0,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_0,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Street_Grvl,Street_Pave
632,6.570932634720808,0.0,0.0,1.7650104864604277,2,4.736890160037008,0.0,0.0,0.0,2,63.90588733345962,0.0,3,2,2,0.5835524580849324,1.4749742336210885,1,627.0,2.3092667069338457,3,3,7.517479404594237e+31,7.973928481285382,0.0,1,0.4276556711882636,2,0,15.912064803861933,11.389318177136698,0,0.0,11,2.69529261140666,0.0,7,4.500374311875356,3.0118311801217788,5.572065569480069,2,0.0,6,7.925702658879856,0.0,1.8706432162326665,403.14390083516855,4.142205188070784,3.3823197141081237e+71,2006,1,38.362982609252356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
633,6.494033425586305,0.0,0.0,2.548179654905168,3,15.772440857706409,0.0,0.0,0.0,3,39.29231165222971,0.0,2,3,3,0.5835524580849324,1.4749742336210885,1,544.0,2.3092667069338457,3,3,6.503560264277425e+31,7.860727754365642,0.0,3,0.4276556711882636,3,0,19.156376535825316,20.076414438007273,0,0.0,0,2.8707020184616368,0.0,3,0.0,3.0118311801217788,4.98997856802934,2,0.0,6,7.550196327984854,0.0,1.8706432162326665,368.48899620677184,4.277658505264678,2.4532152431895216e+71,1977,3,36.97759910847561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
634,6.261814071188822,0.0,0.0,2.548179654905168,3,13.461102189769695,0.6842148506586704,0.0,0.04214012722332549,3,17.050183342159308,0.0,3,3,6,0.0,0.8321829046077994,1,260.0,1.0890627205180412,3,3,5.788803019207203e+31,7.522362692241802,0.0,3,0.4276556711882636,3,0,18.256695183402645,19.35093163508866,0,0.0,0,0.0,0.0,6,0.0,3.826053740363643,3.766099831612094,2,0.0,6,7.764871281914445,0.0,1.8706432162326665,297.5819555820152,4.724006302919356,1.8951888951443228e+71,2005,1,33.50843580194966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
635,6.261814071188822,0.0,0.0,0.0,3,16.949111122198598,0.0,0.5318108479375611,0.0,3,0.0,0.0,3,3,6,0.0,0.0,1,576.0,2.3092667069338457,3,3,6.60241591124187e+31,7.522362692241802,0.0,2,0.5325633855187467,3,0,17.28683012316699,16.88633340649541,0,0.0,10,0.0,0.2349275911472191,5,4.215958426870019,3.0118311801217788,4.389136929786331,2,0.0,6,7.777874856329934,0.0,1.5577164004420747,297.5819555820152,4.481279480985666,2.5366410841442827e+71,1980,4,33.50843580194966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
636,6.510258668384764,4.626157383720922,0.0,6.035520889044816,4,11.096127306903028,0.0,0.0,0.0,3,56.447328876625434,0.0,3,4,6,0.0,1.4749742336210885,1,0.0,0.0,6,6,4.380260915444932e+31,8.899400819726324,0.0,1,0.5325633855187467,4,0,18.838034058088184,16.23003912429951,0,0.07715327713040647,15,0.0,0.0,2,4.945232903280236,3.826053740363643,4.389136929786331,0,0.0,6,7.907635526900323,0.0,2.563759005701179,379.7223331884228,0.0,1.2010117395062661e+71,1995,1,43.00594657981026,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
637,6.0374469968245394,0.0,0.0,0.9278735846321609,4,0.0,0.0,0.0,0.0,3,26.93643888881095,0.0,4,4,5,0.5835524580849324,0.8321829046077994,5,0.0,0.0,6,6,4.380260915444932e+31,7.200310140608464,0.0,4,0.4276556711882636,4,0,16.847348196533776,14.680665523243364,0,0.0,1,0.0,0.0,0,0.0,2.0581885959083768,1.7028787502793676,0,0.0,6,7.41556658660138,0.0,1.5577164004420747,99.80747293208168,0.0,1.545295646999027e+71,1950,3,26.25213245225925,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
638,6.048526890274707,4.262329033963485,0.0,2.548179654905168,3,0.0,0.0,0.0,0.0,3,46.95245149053176,0.0,3,3,6,0.0,1.4749742336210885,1,256.0,1.0890627205180412,3,3,5.788803019207203e+31,7.8406360210260955,0.0,3,0.5325633855187467,2,0,16.781774129076492,14.501528329111588,0,0.0,15,0.0,0.0,10,0.0,2.557256119445417,3.766099831612094,2,0.0,6,7.599993758005077,0.0,1.9936441938793918,241.7946844587909,0.0,1.8951888951443228e+71,1954,3,33.982382181063016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
639,6.0333790020667735,0.0,0.0,1.7650104864604277,3,0.0,0.0,0.0,0.0,4,46.526143326006796,0.7688386281725429,3,3,6,0.0,0.8321829046077994,1,0.0,0.0,6,6,4.380260915444932e+31,7.1945144961549605,0.0,2,0.4276556711882636,3,0,18.073131305369447,17.367054330294266,0,0.0,1,0.0,0.0,4,0.0,3.826053740363643,3.766099831612094,1,0.0,6,7.56264830095528,0.0,1.5577164004420747,238.26924810791374,4.617221947366518,1.1468578921498077e+71,1950,2,30.32130055854547,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
640,6.577558366324487,0.0,0.0,0.9278735846321609,2,17.38229471378231,0.0,0.4272252852228489,0.0,2,31.720261367081914,0.0,3,2,2,0.5835524580849324,1.4749742336210885,1,648.0,3.623283410533094,3,3,7.517479404594237e+31,7.98370910213347,0.0,1,0.4276556711882636,1,0,15.46358623005159,15.034490006971524,0,0.0,11,0.0,0.0,9,0.0,3.0118311801217788,5.572065569480069,2,0.0,6,8.015577027224591,0.0,1.9936441938793918,396.1986543375608,4.5861055364235215,3.3823197141081237e+71,2006,0,38.27247228699639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
641,6.552282045762631,0.0,0.0,0.9278735846321609,3,17.650060988649553,0.0,0.0,0.0,1,28.72151700550359,0.0,3,1,2,0.5835524580849324,0.8321829046077994,1,588.0,2.3092667069338457,3,3,7.406371219962786e+31,7.946420418252161,0.3464595066427199,1,0.4276556711882636,1,0,19.387208863007526,16.560459112595893,1,0.0,11,3.0498991853325723,0.0,3,5.20945117798436,3.0118311801217788,5.572065569480069,2,0.0,6,8.028939776167046,0.0,1.8706432162326665,395.7890702841433,4.25358643124505,3.272499398540274e+71,2004,2,38.05091158835997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
642,6.262575809231596,4.432534706341218,0.0,2.548179654905168,3,15.286350757221141,0.0,0.4272252852228489,0.0,2,29.617891067289534,0.0,3,2,3,0.5835524580849324,1.4749742336210885,1,650.0,2.3092667069338457,3,3,7.33312207252475e+31,8.228315085462855,0.3464595066427199,1,0.4276556711882636,2,0,17.321029596302115,17.773261468688602,0,0.0,5,0.0,0.0,4,5.782757853292595,3.0118311801217788,4.98997856802934,2,0.0,6,7.955079064441718,0.0,1.9936441938793918,297.8034773731527,0.0,3.2011861361596966e+71,2001,1,37.83123418535881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
643,6.770864862006871,4.345873977690215,0.0,3.293519318279881,3,18.39295705726242,0.0,0.4272252852228489,0.0,2,38.52970398158303,0.0,3,2,3,0.9928513304112522,1.4749742336210885,1,538.0,2.3092667069338457,3,3,6.341756153548771e+31,8.628227188952804,0.3464595066427199,2,0.4276556711882636,1,0,19.71623954942727,18.605630170269002,0,0.0,8,0.0,0.0,6,4.95511494577337,3.826053740363643,5.572065569480069,2,0.0,6,8.115876354423214,0.0,2.1977002072751826,482.2086271540615,4.493120828357767,2.319962804347792e+71,1995,3,44.13273901350024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
644,6.016893786094581,4.4175738031745295,0.0,3.293519318279881,3,13.569359029291395,0.6841260359901952,0.0,0.0,3,0.0,0.0,3,3,6,0.0,1.4749742336210885,2,462.0,2.3092667069338457,3,3,6.246420881770897e+31,8.022779842520363,0.3464595066427199,1,0.4276556711882636,3,0,18.80396030767459,19.35093163508866,0,0.0,5,2.9251343497971933,0.0,3,0.0,3.0118311801217788,3.766099831612094,2,0.0,6,7.799458341067492,0.0,1.9936441938793918,234.49291201567328,4.329307453643573,2.243358704044052e+71,1969,1,35.048198709274345,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
645,6.672459600289706,0.0,0.0,1.7650104864604277,3,17.239715919244095,0.0,0.4272252852228489,0.0,1,41.97184283466984,0.0,3,1,2,0.5835524580849324,1.4749742336210885,1,478.0,3.623283410533094,3,3,7.630084699267049e+31,8.124273114783009,0.3464595066427199,1,0.4276556711882636,1,0,18.232719833500763,20.076414438007273,0,0.0,0,2.806491604787888,0.0,9,5.128066180212095,3.0118311801217788,6.137983722012353,2,0.0,6,8.142849046953401,0.0,1.9936441938793918,445.7417757337974,4.287687481650428,3.495653092291365e+71,2009,3,40.10789138919578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
646,6.202458873230818,0.0,0.0,2.548179654905168,3,11.438280622312796,0.6806615809126719,0.4272252852228489,0.0,3,42.57403599713535,0.7636655296024254,3,3,6,0.0,0.8321829046077994,1,576.0,2.3092667069338457,3,3,6.569314873677742e+31,7.4367042907050225,0.3464595066427199,3,0.4276556711882636,3,0,18.715666978169327,19.093440423862788,1,0.0,0,0.0,0.0,2,6.099642269353776,3.0118311801217788,4.389136929786331,2,0.0,6,7.77578550043049,0.0,1.7278128865524118,280.83470704213363,0.0,2.294154806160877e+71,1971,1,32.64949379745322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
647,6.255693283691062,0.0,0.0,2.548179654905168,6,0.0,0.0,0.0,0.0,6,0.0,0.0,3,3,6,0.0,0.8321829046077994,2,420.0,2.3092667069338457,3,3,5.671979138597034e+31,7.51351403052917,0.0,2,0.4276556711882636,3,0,17.392316253464433,16.23003912429951,0,0.0,0,0.0,0.0,6,3.4490774003770444,3.0118311801217788,3.766099831612094,2,0.0,6,7.62287670622412,0.0,1.9936441938793918,0.0,0.0,1.8114454305560787e+71,1950,2,26.10921586897985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
648,6.290250214331371,0.0,0.0,2.548179654905168,3,13.626740943870287,0.0,0.0,0.0,3,40.307192652361394,0.0,3,3,2,0.8403785871569962,0.8321829046077994,1,495.0,2.3092667069338457,3,3,5.759395921397109e+31,7.563518822277449,0.0,1,0.4276556711882636,3,0,18.689115490756677,20.076414438007273,1,0.0,0,2.8787038999638996,0.0,5,0.0,3.0118311801217788,4.389136929786331,2,0.0,6,7.807238366918233,0.4516007306418026,1.7278128865524118,305.96835930152116,0.0,1.873913148577818e+71,1953,2,33.92792475719001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
649,6.257994201272835,4.391827916052091,0.0,3.293519318279881,3,0.0,0.0,0.0,0.0,3,45.3679913947705,0.7691422204091122,3,3,3,0.5835524580849324,0.8321829046077994,1,442.0,2.3092667069338457,3,3,6.152376755481244e+31,8.171981812592792,0.3464595066427199,3,0.4276556711882636,3,0,17.621033783205302,17.838607502208507,0,0.0,5,2.989075079982581,0.0,5,5.076261356986543,3.0118311801217788,4.389136929786331,2,0.0,6,7.807238366918233,0.0,1.9936441938793918,228.79680604544478,0.0,2.1691730331764832e+71,1966,4,36.02088406829493,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
